"Source","Target"
"KIX","NKG"
"KIX","YNT"
"KMG","MIG"
"KMG","NGB"
"KMG","RGN"
"KMG","TPE"
"KMG","TSN"
"KMG","WNZ"
"KMQ","PVG"
"KOJ","PVG"
"KWL","SHA"
"LYG","NAY"
"LYG","SHA"
"LYI","NAY"
"LYI","SHA"
"MEL","PVG"
"MEL","WLG"
"MIG","PVG"
"MNL","PVG"
"MYJ","PVG"
"NAY","NDG"
"NAY","NGB"
"NAY","SHA"
"NAY","SZX"
"NAY","UYN"
"NAY","WNZ"
"NAY","WUA"
"NAY","XFN"
"NAY","XIL"
"NAY","XMN"
"NAY","ZHA"
"NDG","TAO"
"NGB","WUH"
"NGO","TAO"
"NGO","TSN"
"NGS","PVG"
"NKG","NNG"
"NKG","NRT"
"NKG","PEK"
"NKG","PUS"
"NKG","TAO"
"NKG","TYN"
"OKJ","PVG"
"PEK","TGO"
"PEK","TYN"
"PEK","WUX"
"PEK","YNT"
"PVG","PNH"
"PVG","SEA"
"PVG","SIN"
"PVG","SYD"
"PVG","TOY"
"PVG","TYN"
"PVG","URC"
"PVG","WNZ"
"PVG","WXN"
"PVG","YCU"
"PVG","YNJ"
"PVG","YNT"
"SHA","SHE"
"SHA","TNA"
"SHA","TXN"
"SHA","YIH"
"SIN","WUH"
"SYD","WLG"
"TAO","YNJ"
"TYN","WUH"
"TYN","XIY"
"WUX","XIY"
"WUX","XMN"
"HNL","OGG"
"KOA","OGG"
"BZE","DGA"
"BZE","SPR"
"BZE","TZA"
"SPR","TZA"
"TZA","DGA"
"AUH","NRT"
"AXT","CTS"
"AXT","HND"
"AXT","ITM"
"BKK","HND"
"BKK","KIX"
"BOM","NRT"
"CGK","HND"
"CGK","KIX"
"CTS","FSZ"
"CTS","HIJ"
"CTS","KMQ"
"CTS","OKJ"
"CTS","PEK"
"CTS","TOY"
"CTU","NRT"
"DLC","FUK"
"DLC","HIJ"
"DOH","KIX"
"DOH","NRT"
"DPS","HND"
"DPS","KIX"
"DPS","NRT"
"DUS","NRT"
"EWR","YVR"
"FRA","HND"
"FRA","KIX"
"FRA","NGO"
"FUK","KIJ"
"FUK","KMI"
"FUK","KMQ"
"FUK","OKA"
"GUM","NGO"
"HGH","KIX"
"HGH","NRT"
"HIJ","HND"
"HIJ","NRT"
"HIJ","SDJ"
"HND","ICN"
"HND","ITM"
"HND","KMI"
"HND","KMJ"
"HND","KMQ"
"HND","LAX"
"HND","MUC"
"HND","MYJ"
"HND","NGS"
"HND","OIT"
"HND","OKJ"
"HND","SIN"
"HND","UKB"
"HND","YVR"
"ICN","OKA"
"ISG","KIX"
"ITM","KIJ"
"ITM","KMI"
"ITM","KMJ"
"ITM","KOJ"
"ITM","MYJ"
"ITM","NGS"
"ITM","OKA"
"KIX","PEK"
"KIX","TNA"
"KMQ","NRT"
"KMQ","SDJ"
"KMQ","TPE"
"KOJ","NGO"
"NGO","BKK"
"NGO","OIT"
"NGO","OKA"
"NGO","SDJ"
"NRT","SEA"
"NRT","TAO"
"NRT","XMN"
"NRT","YYC"
"NRT","YYZ"
"NRT","ZRH"
"OKA","PEK"
"OKA","UKB"
"OKJ","TPE"
"PVG","SDJ"
"SDJ","TPE"
"BOS","FLL"
"BOS","MYR"
"BWI","DFW"
"BWI","FLL"
"BWI","LAS"
"BWI","MSP"
"CUN","DFW"
"CUN","FLL"
"DEN","FLL"
"DEN","IAH"
"DEN","ORD"
"DFW","FLL"
"DFW","LAS"
"DFW","MCO"
"DFW","ORD"
"DFW","PHL"
"DFW","PHX"
"DFW","SJD"
"DFW","TPA"
"DTW","FLL"
"DTW","IAH"
"DTW","LAS"
"DTW","MCO"
"DTW","MYR"
"DTW","RSW"
"DTW","TPA"
"FLL","LAX"
"FLL","LIM"
"FLL","MCO"
"FLL","MDE"
"FLL","ORD"
"FLL","PUJ"
"FLL","SDQ"
"FLL","SJO"
"IAH","MSP"
"IAH","ORD"
"LAS","MSP"
"LAS","OAK"
"LAS","ORD"
"LAS","PDX"
"LAS","PHL"
"LAS","SAN"
"LGA","MYR"
"MCO","ORD"
"MYR","PHL"
"ORD","RSW"
"ORD","TPA"
"SAN","SJD"
"AUH","PEW"
"DXB","ISB"
"DXB","LHE"
"DXB","MUX"
"DXB","PEW"
"ISB","KHI"
"ISB","UET"
"KHI","LHE"
"KHI","MUX"
"KHI","PEW"
"KHI","UET"
"KWI","LHE"
"LHE","UET"
"PEW","SHJ"
"SHJ","SKT"
"CAI","JED"
"CAI","TIF"
"CGO","WNZ"
"NKG","SJW"
"CMN","LPA"
"LPA","ACE"
"LPA","TFN"
"TFS","LPA"
"HND","ISG"
"CGO","MFM"
"CKG","MFM"
"CTU","MFM"
"HFE","MFM"
"ICN","MFM"
"KIX","MFM"
"MFM","MNL"
"MFM","NGB"
"MFM","NKG"
"MFM","NNG"
"MFM","NRT"
"MFM","PEK"
"MFM","PUS"
"MFM","SHE"
"MFM","TYN"
"MFM","WUH"
"ADL","AKL"
"AKL","CHC"
"AKL","HKG"
"AKL","NAN"
"AKL","NRT"
"AKL","OOL"
"AKL","PPT"
"AKL","PVG"
"AKL","VLI"
"AKL","WLG"
"AKL","ZQN"
"BNE","ZQN"
"CHC","MEL"
"CHC","OOL"
"CHC","WLG"
"FRA","SFO"
"GDL","SFO"
"LAX","BJX"
"BSB","FLN"
"FLN","POA"
"MCZ","SSA"
"PNZ","REC"
"AOK","ATH"
"AOK","RHO"
"ATH","CFU"
"ATH","EFL"
"ATH","IST"
"ATH","JKH"
"ATH","JKL"
"ATH","JMK"
"ATH","JTR"
"ATH","KGS"
"ATH","KIT"
"ATH","LRS"
"ATH","LYS"
"ATH","MAD"
"ATH","MAN"
"ATH","MJT"
"ATH","MXP"
"ATH","OTP"
"ATH","SMI"
"ATH","TIA"
"ATH","ZTH"
"HER","SKG"
"JKL","KGS"
"JKL","LRS"
"KGS","RHO"
"MJT","SKG"
"RHO","SKG"
"EZE","VVI"
"GRU","CBB"
"GRU","VVI"
"KUL","TRZ"
"AMS","PRG"
"BCN","PRG"
"CPH","PRG"
"DUS","PRG"
"GYD","PRG"
"HAM","PRG"
"ICN","PRG"
"MAD","PRG"
"MLA","PRG"
"MSQ","PRG"
"PRG","RIX"
"PRG","SOF"
"PRG","TLV"
"PRG","WAW"
"PRG","ZRH"
"TAS","PRG"
"HKG","ULN"
"ICN","ULN"
"PEK","ULN"
"AMS","AUA"
"AMS","CUR"
"AMS","HOG"
"AMS","POP"
"AMS","SFB"
"AMS","VRA"
"CUN","AMS"
"HOG","CUN"
"MBJ","AMS"
"MIA","AMS"
"POP","PUJ"
"PUJ","MBJ"
"SFB","MIA"
"VRA","CUN"
"AMM","VIE"
"AMS","VIE"
"ATH","VIE"
"AYT","VIE"
"BEG","VIE"
"BKK","VIE"
"BSL","VIE"
"CAI","VIE"
"CGN","KLU"
"CGN","SZG"
"DEL","VIE"
"DME","VIE"
"DUS","GRZ"
"DUS","LNZ"
"DXB","VIE"
"FRA","GRZ"
"FRA","LNZ"
"FRA","SZG"
"GRZ","MUC"
"GRZ","STR"
"GVA","VIE"
"GYD","VIE"
"HAM","KLU"
"HRG","VIE"
"IKA","VIE"
"KLU","TXL"
"KRK","VIE"
"LEJ","VIE"
"LJU","VIE"
"LUX","VIE"
"LYS","VIE"
"MSQ","VIE"
"NRT","VIE"
"OSL","VIE"
"PEK","VIE"
"RIX","VIE"
"SOF","VIE"
"TBS","VIE"
"TSE","VIE"
"VIE","WAW"
"BCN","ZAG"
"BLQ","LIS"
"CDG","ZAG"
"CPH","ZAG"
"DBV","MUC"
"DBV","TXL"
"DBV","VIE"
"DBV","ZRH"
"FRA","PUY"
"FRA","ZAG"
"LGW","SPU"
"MUC","SPU"
"MUC","ZAG"
"PUY","ZAG"
"SPU","DBV"
"SPU","TXL"
"SPU","VIE"
"SPU","ZRH"
"TXL","ZAG"
"VIE","ZAG"
"ZAG","ZRH"
"AMS","TLL"
"OSL","TLL"
"TLL","VNO"
"CAN","DMK"
"ALA","ICN"
"CGQ","ICN"
"CJJ","PEK"
"CJU","FUK"
"CJU","ICN"
"CKG","ICN"
"CRK","ICN"
"DAD","ICN"
"DEL","ICN"
"FSZ","ICN"
"GMP","PUS"
"HAN","ICN"
"HFE","ICN"
"HGH","ICN"
"HGH","PUS"
"HIJ","ICN"
"HRB","ICN"
"ICN","IST"
"ICN","KMI"
"ICN","KMJ"
"ICN","KWL"
"ICN","MYJ"
"ICN","NKG"
"ICN","PNH"
"ICN","ROR"
"ICN","SDJ"
"ICN","SGN"
"ICN","SYD"
"ICN","SZX"
"ICN","TOY"
"ICN","TXN"
"ICN","UUS"
"ICN","VVO"
"IST","MUC"
"IST","VIE"
"IST","ZRH"
"MNL","PUS"
"PUS","OKA"
"PUS","SHE"
"JRO","WIL"
"WIL","NYK"
"RTB","SAP"
"RTB","TGU"
"YQB","YVB"
"YQB","YWK"
"YQB","YZV"
"YWK","YVB"
"IQT","LIM"
"YDF","YYR"
"YDF","YYT"
"YUL","YZV"
"YWK","YYR"
"YYR","YYT"
"ADA","ECN"
"ADB","AMS"
"ADB","ECN"
"AMS","AYT"
"AMS","SAW"
"AYT","BRU"
"BEG","SAW"
"DUS","SAW"
"DXB","SAW"
"EBL","ESB"
"GYD","SAW"
"MUC","SAW"
"NUE","SAW"
"SAW","SXF"
"YHZ","YOW"
"YHZ","YUL"
"YOW","YQM"
"BKK","MDL"
"BKK","PNH"
"BKK","REP"
"BKK","RGN"
"BKK","VTE"
"CNX","SIN"
"HKG","USM"
"KUL","USM"
"KWL","BKK"
"SIN","USM"
"BAH","LHE"
"BHV","KHI"
"BHV","LHE"
"CDG","LHE"
"CPH","LHE"
"DMM","ISB"
"DMM","LHE"
"ISB","CPH"
"ISB","JED"
"ISB","KBL"
"ISB","PEK"
"ISB","RUH"
"JED","LHE"
"JED","PEW"
"JFK","LHE"
"KHI","SHJ"
"LHE","MCT"
"LHE","MXP"
"LHE","OSL"
"LHE","RUH"
"MCT","PEW"
"MCT","SKT"
"MED","MUX"
"OSL","ISB"
"PEW","RUH"
"FUE","LPA"
"CGO","ZUH"
"CKG","HFE"
"CKG","JZH"
"CKG","TAO"
"CKG","ZUH"
"HET","HRB"
"DVO","MNL"
"AUH","MNL"
"BAH","MNL"
"DPS","MNL"
"DWC","MNL"
"HND","MNL"
"ICN","KLO"
"MNL","SGN"
"YVR","YYZ"
"ALA","KBP"
"AMS","KBP"
"BCN","KBP"
"CDG","KBP"
"DXB","KBP"
"FCO","KBP"
"FRA","KBP"
"GYD","KBP"
"IST","KBP"
"IST","ODS"
"KBP","MAD"
"KBP","MSQ"
"KBP","MUC"
"KBP","PRG"
"KBP","RIX"
"KBP","TBS"
"KBP","TLV"
"KBP","TSE"
"KBP","VIE"
"KBP","WAW"
"KBP","ZRH"
"ODS","VIE"
"JRO","NBO"
"NBO","ZNZ"
"BNE","POM"
"BUA","LNV"
"BUA","RAB"
"HGU","POM"
"HIR","NAN"
"HKN","POM"
"HKN","RAB"
"LNV","POM"
"POM","RAB"
"RAB","LNV"
"ASU","SCL"
"MLE","TRV"
"CNS","CUQ"
"FLL","MHH"
"BZV","LBV"
"BND","KIH"
"CDG","NSI"
"DLA","LOS"
"DLA","NDJ"
"NDJ","NSI"
"ADL","DRW"
"ADL","DXB"
"ADL","PER"
"AKL","SCL"
"ARN","DXB"
"ASP","SYD"
"BHX","DXB"
"BKK","DXB"
"BKK","SYD"
"BME","KTA"
"BNE","CBR"
"BNE","DXB"
"BNE","LRE"
"BNE","NAN"
"BNE","VLI"
"CBR","MEL"
"CBR","SYD"
"CNS","DRW"
"CNS","MEL"
"CNS","POM"
"CPH","DXB"
"DRW","ASP"
"DRW","MEL"
"DUB","DXB"
"DUS","DXB"
"DXB","GLA"
"DXB","GVA"
"DXB","HAM"
"DXB","IST"
"DXB","LGW"
"DXB","MAN"
"DXB","MEL"
"DXB","NCL"
"DXB","PER"
"DXB","PRG"
"DXB","RUH"
"DXB","SYD"
"DXB","WAW"
"HBA","MEL"
"HBA","SYD"
"HNL","MEL"
"HNL","NAN"
"KNX","PER"
"KTA","PHE"
"MEL","NAN"
"MNL","SYD"
"NKG","SYD"
"NRT","SYD"
"OOL","SYD"
"PER","ASP"
"POM","SYD"
"SCL","SYD"
"SYD","VLI"
"BTH","PKU"
"BTH","PLM"
"BTH","SUB"
"KOE","SUB"
"KUL","SUB"
"MDC","SUB"
"DME","OSS"
"FRU","OVB"
"FRU","SVX"
"FRU","TAS"
"OSS","OVB"
"OSS","URC"
"BLA","CCS"
"CCS","MAR"
"PMV","CCS"
"ATH","DOH"
"AUH","DOH"
"BCN","DOH"
"BEY","DOH"
"CAI","DOH"
"COK","DOH"
"CPT","DOH"
"DAC","DOH"
"DEL","DOH"
"DOH","CCJ"
"DOH","DWC"
"DOH","GVA"
"DOH","GYD"
"DOH","HKG"
"DOH","IAD"
"DOH","IAH"
"DOH","ICN"
"DOH","JFK"
"DOH","KUL"
"DOH","MAD"
"DOH","MNL"
"DOH","ORD"
"DOH","PEW"
"DOH","PHL"
"DOH","RUH"
"DOH","SAH"
"DOH","SHJ"
"DOH","SYZ"
"DOH","VCE"
"GYD","TBS"
"LHE","DOH"
"OTP","SOF"
"PNH","SGN"
"BRU","PRG"
"BUD","PRG"
"MXP","PRG"
"NCE","PRG"
"OTP","PRG"
"PMI","PRG"
"PRG","HER"
"PRG","RHO"
"PRG","SXB"
"PRG","TXL"
"PRG","VLC"
"SPU","PRG"
"ICN","VTE"
"KMG","VTE"
"LPQ","VTE"
"BDO","PKU"
"DPS","DRW"
"JHB","SUB"
"IKT","YKS"
"KRR","IST"
"KRR","TAS"
"MJZ","YKS"
"BLA","PZO"
"BLA","VLN"
"CCS","PZO"
"MAR","VLN"
"DOH","KTM"
"BKK","CGK"
"JOG","PKU"
"ADE","AMM"
"ALG","AMM"
"AMM","AUH"
"AMM","BAH"
"AMM","BCN"
"AMM","BKK"
"AMM","CAI"
"AMM","CDG"
"AMM","DOH"
"AMM","JFK"
"AMM","LHR"
"AMM","MAD"
"AMM","MUC"
"AMM","ORD"
"AMM","SAH"
"AMM","TLV"
"AMM","TXL"
"AMM","YUL"
"AMM","EBL"
"AMM","JED"
"NJF","AMM"
"AMM","OTP"
"AMS","OTP"
"BCN","OTP"
"BEG","OTP"
"BEY","OTP"
"BLQ","IAS"
"CDG","OTP"
"CLJ","OTP"
"CLJ","PRG"
"CLJ","VIE"
"DUB","OTP"
"DXB","OTP"
"FCO","IAS"
"IAS","OTP"
"IAS","TRN"
"IAS","VIE"
"LCA","OTP"
"LIN","OTP"
"MUC","OTP"
"MUC","SBZ"
"OTP","TLV"
"OTP","VIE"
"OTP","WAW"
"SBZ","OTP"
"SBZ","VIE"
"KBL","DYU"
"CCU","CGP"
"DAC","SIN"
"BLR","CJB"
"BLR","IDR"
"BOM","PNQ"
"CCU","VNS"
"CCU","VTZ"
"IDR","PNQ"
"CCS","PTY"
"BCN","LIS"
"CPH","LIS"
"FAO","LIS"
"FNC","LPA"
"FNC","PDL"
"LIS","AGP"
"LIS","LPA"
"LIS","MAD"
"LIS","OPO"
"PDL","ARN"
"MAB","IMP"
"MAB","OIA"
"ALC","DME"
"AMM","DME"
"ATH","DME"
"AUH","DME"
"DME","DUS"
"DME","GYD"
"DME","HEL"
"DME","HER"
"DME","HKG"
"DME","KBP"
"DME","KIV"
"DME","KRR"
"DME","KZN"
"DME","LBD"
"DME","LED"
"DME","MAD"
"DME","MSQ"
"DME","NRT"
"DME","ODS"
"DME","RHO"
"DME","TJU"
"DME","UGC"
"DYU","OVB"
"GYD","LED"
"GYD","OVB"
"HEL","LED"
"HEL","SVX"
"HKG","KHV"
"HKG","VVO"
"KBP","KGD"
"KBP","LED"
"KBP","OVB"
"KBP","ROV"
"KBP","SVX"
"KGD","TXL"
"KHV","NRT"
"KHV","PEK"
"KHV","UUS"
"KJA","PEK"
"LBD","OVB"
"LED","MSQ"
"LED","OVB"
"LED","PEK"
"LED","SKG"
"NRT","VVO"
"OVB","PEK"
"OVB","TAS"
"PEK","YKS"
"ADD","BKO"
"ADD","JNB"
"BLZ","JNB"
"CAI","JNB"
"CPT","DXB"
"DLA","LBV"
"DUR","DXB"
"DUR","PLZ"
"DXB","JNB"
"FBM","JNB"
"FRA","JNB"
"GRU","JNB"
"HKG","JNB"
"HRE","JNB"
"JFK","JNB"
"JNB","LAD"
"JNB","LVI"
"JNB","MUC"
"JNB","NBO"
"JNB","NLA"
"JNB","PER"
"JNB","SEZ"
"JNB","SIN"
"JNB","SYD"
"JNB","TNR"
"JNB","ZRH"
"MAN","MUC"
"AKL","NOU"
"BNE","NOU"
"NOU","SYD"
"NOU","VLI"
"BAV","TYN"
"CAN","WUS"
"CGO","MIG"
"CGO","TNA"
"CGQ","YNT"
"CKG","WUS"
"CTU","JDZ"
"DSN","TYN"
"HFE","KWE"
"HGH","YNT"
"JDZ","XMN"
"JUZ","XMN"
"KHN","TAO"
"KWE","TNA"
"LHW","YCU"
"NKG","YNT"
"NNG","ZUH"
"PEK","TNA"
"SJW","YNT"
"SZX","YNT"
"TAO","WUS"
"TAO","YCU"
"TNA","TPE"
"TNA","TYN"
"TNA","WNZ"
"TNA","YNT"
"WNZ","ZUH"
"WUH","YNT"
"ADD","KRT"
"CAI","KRT"
"DOH","KRT"
"KRT","AMM"
"KRT","NDJ"
"KRT","SHJ"
"SHJ","AUH"
"BVC","SID"
"CDG","BVC"
"CDG","PTP"
"MRS","DZA"
"PUJ","LYS"
"PUJ","NTE"
"PUJ","TLS"
"AMD","DXB"
"AMD","MAA"
"AMD","PNQ"
"COK","HYD"
"GAU","IXB"
"GOI","HYD"
"GOI","PNQ"
"MAA","VTZ"
"PNQ","SHJ"
"GCI","SOU"
"JER","SOU"
"BDJ","BPN"
"BPN","PLW"
"CGK","TTE"
"JOG","SUB"
"AAL","BLL"
"AAL","CPH"
"ABZ","OSL"
"AES","OSL"
"AGP","ARN"
"AGP","GOT"
"AGP","OSL"
"ALC","ARN"
"ALC","BGO"
"ALC","OSL"
"ALC","SVG"
"ALC","TRD"
"ALF","OSL"
"ARN","ATH"
"ARN","BGO"
"ARN","BKK"
"ARN","DBV"
"ARN","DUB"
"ARN","EDI"
"ARN","FCO"
"ARN","HAM"
"ARN","KLX"
"ARN","MAD"
"ARN","MAN"
"ARN","MMX"
"ARN","NCE"
"ARN","PEK"
"ARN","PMI"
"ARN","SKG"
"ARN","SPU"
"ARN","TLL"
"ARN","VBY"
"ARN","VNO"
"ARN","ZRH"
"ATH","CPH"
"BEG","MUC"
"BGO","CPH"
"BGO","FRA"
"BGO","OSL"
"BKK","OSL"
"BLL","FRA"
"BOO","OSL"
"BRU","CPH"
"BUD","CPH"
"CAI","CPH"
"CHQ","OSL"
"CPH","LJU"
"CPH","LUX"
"CPH","MUC"
"CPH","NCE"
"CPH","PEK"
"CPH","SKG"
"CPH","SPU"
"CPH","TLL"
"CPH","TLV"
"CPH","VNO"
"CPH","ZRH"
"DUB","OSL"
"DUS","OSL"
"EDI","OSL"
"FCO","OSL"
"FRA","SVG"
"GDN","CPH"
"GDN","OSL"
"GOT","MUC"
"KRS","OSL"
"LPA","OSL"
"MAN","OSL"
"MXP","OSL"
"NCE","OSL"
"OSL","PMI"
"OSL","PRG"
"OSL","SVG"
"OSL","TRD"
"OSL","ZRH"
"TLL","TRD"
"TRD","TRF"
"VXO","ARN"
"ATH","BRU"
"BIO","BRU"
"BOM","BRU"
"BRU","BSL"
"BRU","CAI"
"BRU","CDG"
"BRU","CTA"
"BRU","HAJ"
"BRU","HAM"
"BRU","IAD"
"BRU","KBP"
"BRU","LJU"
"BRU","MLA"
"BRU","MUC"
"BRU","NCL"
"BRU","OSL"
"BRU","OTP"
"BRU","PEK"
"BRU","RIX"
"BRU","TLL"
"BRU","TLV"
"BRU","VCE"
"BRU","VIE"
"BRU","ZAG"
"BRU","ZRH"
"FRA","LOS"
"ADD","BKK"
"ADL","SIN"
"AMS","SIN"
"BCN","MXP"
"BLR","SIN"
"BNE","CHC"
"BWN","SIN"
"CDG","SIN"
"CHC","SIN"
"CJB","SIN"
"CKG","SIN"
"COK","SIN"
"CPH","SIN"
"CSX","SIN"
"DAD","REP"
"DAD","SIN"
"DVO","SIN"
"FRA","SIN"
"FUK","SIN"
"HAN","SIN"
"HYD","SIN"
"IST","SIN"
"JED","RUH"
"KIX","SIN"
"KMG","SIN"
"KTM","SIN"
"NGO","SIN"
"PEK","SIN"
"SIN","TRV"
"SIN","VTZ"
"SIN","ZRH"
"DZA","TNR"
"FDF","ORY"
"MRU","ORY"
"ORY","DZA"
"ORY","PTP"
"ORY","RUN"
"PTP","SBH"
"TNR","ORY"
"AYT","DRS"
"AYT","FRA"
"AYT","SXF"
"AYT","TXL"
"BRE","FUE"
"BRE","LPA"
"BRE","TFS"
"AER","EVN"
"AER","KRR"
"AER","TAS"
"ALA","LED"
"AMS","LED"
"AMS","SVO"
"ARH","LED"
"ARH","SVO"
"ARN","LED"
"ARN","SVO"
"AYT","SVO"
"BCN","LED"
"BEG","SVO"
"BEY","SVO"
"BHK","LED"
"BLQ","SVO"
"CAN","SVO"
"CDG","LED"
"CDG","SVO"
"CMN","SVO"
"CPH","SVO"
"DXB","SVO"
"DYU","LED"
"EVN","LED"
"FCO","LED"
"FCO","SVO"
"FRA","LED"
"FRU","SVO"
"GYD","SVO"
"HAV","SVO"
"HEL","SVO"
"HER","LED"
"HRB","KHV"
"IAD","SVO"
"ICN","KHV"
"ICN","SVO"
"JFK","SVO"
"KHV","OVB"
"LAX","SVO"
"LBD","LED"
"LCA","SVO"
"LED","HAM"
"LED","MUC"
"LED","MXP"
"LED","NMA"
"LED","PRG"
"LED","RHO"
"LED","SKD"
"LED","TAS"
"LED","TLV"
"LED","TSE"
"LED","UGC"
"LED","VIE"
"LJU","SVO"
"MIA","SVO"
"MLA","SVO"
"MRV","TAS"
"MXP","SVO"
"OSL","SVO"
"OTP","SVO"
"OVB","VVO"
"PRG","SVO"
"PVG","SVO"
"RIX","SVO"
"ROV","TAS"
"SOF","SVO"
"SVO","IKA"
"SVO","TAS"
"SVO","TLL"
"SVO","TXL"
"SVO","ULN"
"SVO","URC"
"SVO","VCE"
"SVO","WAW"
"UUS","HRB"
"UUS","VVO"
"VVO","YKS"
"ADD","RUH"
"ADE","JED"
"AHB","CAI"
"ALG","MED"
"AMM","MED"
"AMM","RUH"
"AUH","JED"
"AUH","MED"
"AUH","RUH"
"AWZ","MED"
"AZD","MED"
"BAH","DMM"
"BAH","JED"
"BAH","MED"
"BAH","RUH"
"BEY","JED"
"BEY","RUH"
"BOM","DMM"
"CAI","DMM"
"CAI","MED"
"CCJ","DMM"
"CCJ","JED"
"CCJ","RUH"
"CDG","JED"
"CDG","RUH"
"CGK","MED"
"CMB","DMM"
"CMB","JED"
"CMB","RUH"
"CMN","JED"
"COK","DMM"
"DAC","DMM"
"DEL","JED"
"DEL","RUH"
"DMM","KHI"
"DMM","MHD"
"DMM","MNL"
"DMM","RUH"
"DOH","JED"
"FCO","JED"
"FCO","RUH"
"FRA","RUH"
"GBT","MED"
"HBE","MED"
"HYD","JED"
"IFN","MED"
"JED","ALG"
"JED","AWZ"
"JED","AZD"
"JED","GBT"
"JED","IFN"
"JED","IST"
"JED","KHI"
"JED","KRT"
"JED","LHR"
"JED","MHD"
"JED","MXP"
"JED","NBO"
"JED","OMH"
"JED","ORN"
"JED","RAS"
"JED","SAH"
"JED","SSH"
"JED","SYZ"
"JED","TBZ"
"JED","THR"
"KHI","RUH"
"KRT","RUH"
"KUL","MED"
"MED","ESB"
"MHD","MED"
"MNL","RUH"
"MXP","RUH"
"OMH","MED"
"ORN","MED"
"RAS","MED"
"RUH","DAC"
"RUH","SAH"
"RUH","SIN"
"RUH","SSH"
"SYZ","MED"
"TBZ","MED"
"THR","MED"
"CPT","WDH"
"LAD","WDH"
"LUN","WDH"
"BOS","MSP"
"JFK","MSP"
"MSP","PSP"
"MSP","RSW"
"DME","DYU"
"DXB","DYU"
"DYU","IKT"
"DYU","IST"
"DYU","KRR"
"DYU","SVX"
"ABZ","SVG"
"NCL","SVG"
"ASB","DME"
"ASB","DXB"
"GIG","LIM"
"HAV","LIM"
"LIM","POA"
"MGA","MIA"
"MGA","SAL"
"ACE","BFS"
"ACE","BRS"
"ACE","NCL"
"BFS","LCA"
"BFS","NBE"
"BFS","PMI"
"BFS","TFS"
"BHX","FUE"
"BHX","PMI"
"BHX","TFS"
"BJV","MAN"
"BRS","LPA"
"BRS","PMI"
"BRS","TFS"
"CUN","MAN"
"DLM","GLA"
"DLM","MAN"
"DLM","NCL"
"EMA","DLM"
"EMA","FUE"
"FUE","GLA"
"FUE","LGW"
"GLA","LPA"
"GLA","TFS"
"HOG","MAN"
"LCA","MAN"
"LGW","LPA"
"LGW","PMI"
"MAN","CCC"
"MAN","MLA"
"NCL","FUE"
"NCL","TFS"
"EVN","PRG"
"EVN","VIE"
"BMA","BRU"
"BMA","GOT"
"BMA","HEL"
"BMA","MMX"
"BMA","VBY"
"BMA","VXO"
"BRU","GOT"
"MMX","VBY"
"BKK","BRU"
"BKK","BWN"
"BKK","CCU"
"BKK","CKG"
"BKK","CPH"
"BKK","CTU"
"BKK","DME"
"BKK","FRA"
"BKK","FUK"
"BKK","HAN"
"BKK","JNB"
"BKK","KHI"
"BKK","KMG"
"BKK","KTM"
"BKK","MEL"
"BKK","MFM"
"BKK","MUC"
"BKK","PEN"
"BKK","TLV"
"BKK","TNR"
"BKK","USM"
"BKK","ZRH"
"CNX","HKT"
"CPH","MAN"
"KHI","MCT"
"ANU","SBH"
"NEV","SJU"
"ABJ","IST"
"ADA","SAW"
"ADB","ESB"
"ADB","SAW"
"ADD","DLA"
"ADD","JUB"
"ADD","SSG"
"ADE","IST"
"AER","IST"
"AKL","BKK"
"ALA","IST"
"ALG","IST"
"AMM","IST"
"AMS","IST"
"ARN","IST"
"ASB","IST"
"ASR","SAW"
"AUH","IST"
"AYT","SAW"
"BAH","IST"
"BAH","MCT"
"BEY","IST"
"BIO","SCQ"
"BJV","ESB"
"BJV","SAW"
"BKK","BNE"
"BKK","IST"
"BKK","PER"
"BKK","SGN"
"BLL","IST"
"BOM","IST"
"CAI","IST"
"CAI","JUB"
"CAN","IST"
"CMN","IST"
"CPH","IST"
"DEL","IST"
"DIY","IST"
"DIY","SAW"
"DKR","IST"
"DLM","IST"
"DMM","IST"
"DNK","IST"
"DOH","IST"
"EBB","IST"
"EBL","IST"
"ECN","ESB"
"ECN","SAW"
"ESB","IST"
"ESB","SAW"
"ESB","VIE"
"FCO","IST"
"FRA","IST"
"FRA","SAW"
"FRU","IST"
"GOT","IST"
"GYD","IST"
"GZT","SAW"
"HBE","IST"
"HEL","IST"
"HRG","IST"
"IKA","SAW"
"IST","AAL"
"IST","JRO"
"IST","KIV"
"IST","KIX"
"IST","KUL"
"IST","KWI"
"IST","LED"
"IST","LJU"
"IST","MED"
"IST","MLA"
"IST","MRA"
"IST","MRS"
"IST","MSQ"
"IST","NBO"
"IST","NIM"
"IST","NRT"
"IST","NSI"
"IST","ORN"
"IST","OSL"
"IST","OSS"
"IST","OTP"
"IST","PEK"
"IST","PVG"
"IST","ROV"
"IST","RUH"
"IST","SAH"
"IST","SJJ"
"IST","SSH"
"IST","TAS"
"IST","TBS"
"IST","TSE"
"IST","TZX"
"IST","WAW"
"IST","YYZ"
"IST","ZAG"
"KBP","SAW"
"LBV","IST"
"MBA","IST"
"MLA","SAW"
"NDJ","IST"
"OUA","IST"
"SAW","SJJ"
"SAW","TBS"
"SAW","TLV"
"SAW","TZX"
"SAW","VIE"
"BME","DRW"
"BME","KNX"
"DRW","ISA"
"DRW","KNX"
