source_city,target_city,Source,Target,latitude.x,longitude.x,aiportname.x,latitude.y,longitude.y,aiportname.y
Charlotte_US,Washington_US,CLT,DCA,35.214001,-80.9431,Charlotte Douglas International Airport,38.8521,-77.037697,Ronald Reagan Washington National Airport
Charlotte_US,Denver_US,CLT,DEN,35.214001,-80.9431,Charlotte Douglas International Airport,39.861698,-104.672996,Denver International Airport
Charlotte_US,Dallas-Fort Worth_US,CLT,DFW,35.214001,-80.9431,Charlotte Douglas International Airport,32.896801,-97.038002,Dallas Fort Worth International Airport
Charlotte_US,Des Moines_US,CLT,DSM,35.214001,-80.9431,Charlotte Douglas International Airport,41.534,-93.663101,Des Moines International Airport
Charlotte_US,Dublin_Ireland,CLT,DUB,35.214001,-80.9431,Charlotte Douglas International Airport,53.421299,-6.27007,Dublin Airport
Charlotte_US,Fayetteville_US,CLT,FAY,35.214001,-80.9431,Charlotte Douglas International Airport,34.991199,-78.880302,Fayetteville Regional Grannis Field
Charlotte_US,Rome_Italy,CLT,FCO,35.214001,-80.9431,Charlotte Douglas International Airport,41.800278,12.238889,Leonardo da Vinci–Fiumicino Airport
Charlotte_US,Fort Lauderdale_US,CLT,FLL,35.214001,-80.9431,Charlotte Douglas International Airport,26.072599,-80.152702,Fort Lauderdale Hollywood International Airport
Charlotte_US,Freeport_Bahamas,CLT,FPO,35.214001,-80.9431,Charlotte Douglas International Airport,26.558701,-78.695602,Grand Bahama International Airport
Charlotte_US,Frankfurt_Germany,CLT,FRA,35.214001,-80.9431,Charlotte Douglas International Airport,50.033333,8.570556,Frankfurt am Main Airport
Charlotte_US,Georgetown_Cayman Islands,CLT,GCM,35.214001,-80.9431,Charlotte Douglas International Airport,19.292801,-81.357697,Owen Roberts International Airport
Charlotte_US,Gainesville_US,CLT,GNV,35.214001,-80.9431,Charlotte Douglas International Airport,29.6901,-82.271797,Gainesville Regional Airport
Charlotte_US,Gulfport_US,CLT,GPT,35.214001,-80.9431,Charlotte Douglas International Airport,30.407301,-89.070099,Gulfport Biloxi International Airport
Charlotte_US,Sao Paulo_Brazil,CLT,GRU,35.214001,-80.9431,Charlotte Douglas International Airport,-23.435556,-46.473057,Guarulhos - Governador André Franco Montoro International Airport
Charlotte_US,Greensboro_US,CLT,GSO,35.214001,-80.9431,Charlotte Douglas International Airport,36.097801,-79.937302,Piedmont Triad International Airport
Charlotte_US,Greenville_US,CLT,GSP,35.214001,-80.9431,Charlotte Douglas International Airport,34.895699,-82.218903,Greenville Spartanburg International Airport
Charlotte_US,White Plains_US,CLT,HPN,35.214001,-80.9431,Charlotte Douglas International Airport,41.067001,-73.707603,Westchester County Airport
Charlotte_US,Huntsville_US,CLT,HSV,35.214001,-80.9431,Charlotte Douglas International Airport,34.637199,-86.775101,Huntsville International Carl T Jones Field
Charlotte_US,Wilmington_US,CLT,ILM,35.214001,-80.9431,Charlotte Douglas International Airport,34.270599,-77.902603,Wilmington International Airport
Charlotte_US,Indianapolis_US,CLT,IND,35.214001,-80.9431,Charlotte Douglas International Airport,39.7173,-86.294403,Indianapolis International Airport
Charlotte_US,Jackson_US,CLT,JAN,35.214001,-80.9431,Charlotte Douglas International Airport,32.311199,-90.075897,Jackson-Medgar Wiley Evers International Airport
Charlotte_US,Jacksonville_US,CLT,JAX,35.214001,-80.9431,Charlotte Douglas International Airport,30.494101,-81.687897,Jacksonville International Airport
Charlotte_US,Las Vegas_US,CLT,LAS,35.214001,-80.9431,Charlotte Douglas International Airport,36.080101,-115.152,McCarran International Airport
Charlotte_US,Los Angeles_US,CLT,LAX,35.214001,-80.9431,Charlotte Douglas International Airport,33.942501,-118.407997,Los Angeles International Airport
Charlotte_US,Lexington KY_US,CLT,LEX,35.214001,-80.9431,Charlotte Douglas International Airport,38.036499,-84.605904,Blue Grass Airport
Charlotte_US,London_United Kingdom,CLT,LHR,35.214001,-80.9431,Charlotte Douglas International Airport,51.4706,-0.461941,London Heathrow Airport
Charlotte_US,Liberia_Costa Rica,CLT,LIR,35.214001,-80.9431,Charlotte Douglas International Airport,10.5933,-85.544403,Daniel Oduber Quiros International Airport
Charlotte_US,Little Rock_US,CLT,LIT,35.214001,-80.9431,Charlotte Douglas International Airport,34.729401,-92.224297,Bill & Hillary Clinton National Airport/Adams Field
Charlotte_US,Montego Bay_Jamaica,CLT,MBJ,35.214001,-80.9431,Charlotte Douglas International Airport,18.5037,-77.913399,Sangster International Airport
Charlotte_US,Kansas City_US,CLT,MCI,35.214001,-80.9431,Charlotte Douglas International Airport,39.2976,-94.713898,Kansas City International Airport
Charlotte_US,Harrisburg_US,CLT,MDT,35.214001,-80.9431,Charlotte Douglas International Airport,40.193501,-76.763397,Harrisburg International Airport
Charlotte_US,Memphis_US,CLT,MEM,35.214001,-80.9431,Charlotte Douglas International Airport,35.0424,-89.9767,Memphis International Airport
Charlotte_US,Mexico City_Mexico,CLT,MEX,35.214001,-80.9431,Charlotte Douglas International Airport,19.4363,-99.072098,Licenciado Benito Juarez International Airport
Charlotte_US,MONTGOMERY_US,CLT,MGM,35.214001,-80.9431,Charlotte Douglas International Airport,32.300598,-86.393997,Montgomery Regional (Dannelly Field) Airport
Charlotte_US,Manchester NH_US,CLT,MHT,35.214001,-80.9431,Charlotte Douglas International Airport,42.932598,-71.435699,Manchester-Boston Regional Airport
Charlotte_US,Miami_US,CLT,MIA,35.214001,-80.9431,Charlotte Douglas International Airport,25.7932,-80.290604,Miami International Airport
Charlotte_US,Milwaukee_US,CLT,MKE,35.214001,-80.9431,Charlotte Douglas International Airport,42.947201,-87.896599,General Mitchell International Airport
Charlotte_US,Mobile_US,CLT,MOB,35.214001,-80.9431,Charlotte Douglas International Airport,30.6912,-88.242798,Mobile Regional Airport
Charlotte_US,New Orleans_US,CLT,MSY,35.214001,-80.9431,Charlotte Douglas International Airport,29.993401,-90.258003,Louis Armstrong New Orleans International Airport
Charlotte_US,Myrtle Beach_US,CLT,MYR,35.214001,-80.9431,Charlotte Douglas International Airport,33.679699,-78.928299,Myrtle Beach International Airport
Charlotte_US,Nassau_Bahamas,CLT,NAS,35.214001,-80.9431,Charlotte Douglas International Airport,25.039,-77.466202,Lynden Pindling International Airport
Charlotte_US,Jacksonville NC_US,CLT,OAJ,35.214001,-80.9431,Charlotte Douglas International Airport,34.829201,-77.612099,Albert J Ellis Airport
Charlotte_US,Omaha_US,CLT,OMA,35.214001,-80.9431,Charlotte Douglas International Airport,41.3032,-95.894096,Eppley Airfield
Charlotte_US,Norfolk_US,CLT,ORF,35.214001,-80.9431,Charlotte Douglas International Airport,36.8946,-76.201202,Norfolk International Airport
Charlotte_US,West Palm Beach_US,CLT,PBI,35.214001,-80.9431,Charlotte Douglas International Airport,26.683201,-80.095596,Palm Beach International Airport
Charlotte_US,Portland_US,CLT,PDX,35.214001,-80.9431,Charlotte Douglas International Airport,45.588699,-122.598,Portland International Airport
Charlotte_US,Newport News_US,CLT,PHF,35.214001,-80.9431,Charlotte Douglas International Airport,37.131901,-76.492996,Newport News Williamsburg International Airport
Charlotte_US,Philadelphia_US,CLT,PHL,35.214001,-80.9431,Charlotte Douglas International Airport,39.871899,-75.241096,Philadelphia International Airport
Charlotte_US,Phoenix_US,CLT,PHX,35.214001,-80.9431,Charlotte Douglas International Airport,33.434299,-112.012001,Phoenix Sky Harbor International Airport
Charlotte_US,Pittsburgh_US,CLT,PIT,35.214001,-80.9431,Charlotte Douglas International Airport,40.491501,-80.232903,Pittsburgh International Airport
Charlotte_US,Providenciales_Turks and Caicos Islands,CLT,PLS,35.214001,-80.9431,Charlotte Douglas International Airport,21.7736,-72.2659,Providenciales Airport
Charlotte_US,Pensacola_US,CLT,PNS,35.214001,-80.9431,Charlotte Douglas International Airport,30.4734,-87.1866,Pensacola Regional Airport
Charlotte_US,Punta Cana_Dominican Republic,CLT,PUJ,35.214001,-80.9431,Charlotte Douglas International Airport,18.5674,-68.363403,Punta Cana International Airport
Charlotte_US,Providence_US,CLT,PVD,35.214001,-80.9431,Charlotte Douglas International Airport,41.732601,-71.420403,Theodore Francis Green State Airport
Charlotte_US,Raleigh-durham_US,CLT,RDU,35.214001,-80.9431,Charlotte Douglas International Airport,35.877602,-78.787498,Raleigh Durham International Airport
Charlotte_US,Richmond_US,CLT,RIC,35.214001,-80.9431,Charlotte Douglas International Airport,37.505199,-77.319702,Richmond International Airport
Charlotte_US,Roanoke VA_US,CLT,ROA,35.214001,-80.9431,Charlotte Douglas International Airport,37.3255,-79.975403,Roanoke–Blacksburg Regional Airport
Charlotte_US,Rochester_US,CLT,ROC,35.214001,-80.9431,Charlotte Douglas International Airport,43.1189,-77.672401,Greater Rochester International Airport
Charlotte_US,Fort Myers_US,CLT,RSW,35.214001,-80.9431,Charlotte Douglas International Airport,26.5362,-81.755203,Southwest Florida International Airport
Charlotte_US,San Diego_US,CLT,SAN,35.214001,-80.9431,Charlotte Douglas International Airport,32.733601,-117.190002,San Diego International Airport
Charlotte_US,San Antonio_US,CLT,SAT,35.214001,-80.9431,Charlotte Douglas International Airport,29.533701,-98.469803,San Antonio International Airport
Charlotte_US,Savannah_US,CLT,SAV,35.214001,-80.9431,Charlotte Douglas International Airport,32.127602,-81.202103,Savannah Hilton Head International Airport
Charlotte_US,Louisville_US,CLT,SDF,35.214001,-80.9431,Charlotte Douglas International Airport,38.1744,-85.736,Louisville International Standiford Field
Charlotte_US,Seattle_US,CLT,SEA,35.214001,-80.9431,Charlotte Douglas International Airport,47.449001,-122.308998,Seattle Tacoma International Airport
Charlotte_US,San Francisco_US,CLT,SFO,35.214001,-80.9431,Charlotte Douglas International Airport,37.618999,-122.375,San Francisco International Airport
Charlotte_US,San Jose Del Cabo_Mexico,CLT,SJD,35.214001,-80.9431,Charlotte Douglas International Airport,23.1518,-109.721001,Los Cabos International Airport
Charlotte_US,San Juan_Puerto Rico,CLT,SJU,35.214001,-80.9431,Charlotte Douglas International Airport,18.4394,-66.001801,Luis Munoz Marin International Airport
Charlotte_US,Sacramento_US,CLT,SMF,35.214001,-80.9431,Charlotte Douglas International Airport,38.6954,-121.591003,Sacramento International Airport
Charlotte_US,Sarasota_US,CLT,SRQ,35.214001,-80.9431,Charlotte Douglas International Airport,27.395399,-82.554398,Sarasota Bradenton International Airport
Charlotte_US,St. Louis_US,CLT,STL,35.214001,-80.9431,Charlotte Douglas International Airport,38.748697,-90.370003,St Louis Lambert International Airport
Charlotte_US,St. Thomas_Virgin Islands,CLT,STT,35.214001,-80.9431,Charlotte Douglas International Airport,18.337299,-64.973396,Cyril E. King Airport
Charlotte_US,Philipsburg_Netherlands Antilles,CLT,SXM,35.214001,-80.9431,Charlotte Douglas International Airport,18.041,-63.108898,Princess Juliana International Airport
Charlotte_US,Syracuse_US,CLT,SYR,35.214001,-80.9431,Charlotte Douglas International Airport,43.111198,-76.1063,Syracuse Hancock International Airport
Charlotte_US,Tallahassee_US,CLT,TLH,35.214001,-80.9431,Charlotte Douglas International Airport,30.3965,-84.350304,Tallahassee Regional Airport
Charlotte_US,Tampa_US,CLT,TPA,35.214001,-80.9431,Charlotte Douglas International Airport,27.9755,-82.533203,Tampa International Airport
Charlotte_US,Knoxville_US,CLT,TYS,35.214001,-80.9431,Charlotte Douglas International Airport,35.811001,-83.994003,McGhee Tyson Airport
Charlotte_US,Hewandorra_Saint Lucia,CLT,UVF,35.214001,-80.9431,Charlotte Douglas International Airport,13.7332,-60.952599,Hewanorra International Airport
Charlotte_US,Valparaiso_US,CLT,VPS,35.214001,-80.9431,Charlotte Douglas International Airport,30.4832,-86.525398,Destin-Ft Walton Beach Airport
Charlotte_US,Bentonville_US,CLT,XNA,35.214001,-80.9431,Charlotte Douglas International Airport,36.281898,-94.306801,Northwest Arkansas Regional Airport
Charlotte_US,Ottawa_Canada,CLT,YOW,35.214001,-80.9431,Charlotte Douglas International Airport,45.322498,-75.669197,Ottawa Macdonald-Cartier International Airport
Charlotte_US,Montreal_Canada,CLT,YUL,35.214001,-80.9431,Charlotte Douglas International Airport,45.4706,-73.740799,Montreal / Pierre Elliott Trudeau International Airport
Columbus_US,Washington_US,CMH,DCA,39.998001,-82.891899,John Glenn Columbus International Airport,38.8521,-77.037697,Ronald Reagan Washington National Airport
Columbus_US,Dallas-Fort Worth_US,CMH,DFW,39.998001,-82.891899,John Glenn Columbus International Airport,32.896801,-97.038002,Dallas Fort Worth International Airport
Columbus_US,Miami_US,CMH,MIA,39.998001,-82.891899,John Glenn Columbus International Airport,25.7932,-80.290604,Miami International Airport
Columbus_US,Philadelphia_US,CMH,PHL,39.998001,-82.891899,John Glenn Columbus International Airport,39.871899,-75.241096,Philadelphia International Airport
Columbus_US,Phoenix_US,CMH,PHX,39.998001,-82.891899,John Glenn Columbus International Airport,33.434299,-112.012001,Phoenix Sky Harbor International Airport
Cairns_Australia,Auckland_New Zealand,CNS,AKL,-16.885799,145.755005,Cairns International Airport,-37.008099,174.792007,Auckland International Airport
Corpus Christi_US,Dallas-Fort Worth_US,CRP,DFW,27.770399,-97.501198,Corpus Christi International Airport,32.896801,-97.038002,Dallas Fort Worth International Airport
Cancun_Mexico,Phoenix_US,CUN,PHX,21.036501,-86.877098,Cancún International Airport,33.434299,-112.012001,Phoenix Sky Harbor International Airport
Chihuahua_Mexico,Dallas-Fort Worth_US,CUU,DFW,28.7029,-105.964996,General Roberto Fierro Villalobos International Airport,32.896801,-97.038002,Dallas Fort Worth International Airport
Cincinnati_US,Miami_US,CVG,MIA,39.048801,-84.667801,Cincinnati Northern Kentucky International Airport,25.7932,-80.290604,Miami International Airport
Cozumel_Mexico,Dallas-Fort Worth_US,CZM,DFW,20.5224,-86.925598,Cozumel International Airport,32.896801,-97.038002,Dallas Fort Worth International Airport
Cozumel_Mexico,Miami_US,CZM,MIA,20.5224,-86.925598,Cozumel International Airport,25.7932,-80.290604,Miami International Airport
Dayton_US,Washington_US,DAY,DCA,39.902401,-84.219398,James M Cox Dayton International Airport,38.8521,-77.037697,Ronald Reagan Washington National Airport
Dayton_US,Dallas-Fort Worth_US,DAY,DFW,39.902401,-84.219398,James M Cox Dayton International Airport,32.896801,-97.038002,Dallas Fort Worth International Airport
Dayton_US,Philadelphia_US,DAY,PHL,39.902401,-84.219398,James M Cox Dayton International Airport,39.871899,-75.241096,Philadelphia International Airport
Washington_US,Dallas-Fort Worth_US,DCA,DFW,38.8521,-77.037697,Ronald Reagan Washington National Airport,32.896801,-97.038002,Dallas Fort Worth International Airport
Washington_US,Des Moines_US,DCA,DSM,38.8521,-77.037697,Ronald Reagan Washington National Airport,41.534,-93.663101,Des Moines International Airport
Washington_US,Fayetteville_US,DCA,FAY,38.8521,-77.037697,Ronald Reagan Washington National Airport,34.991199,-78.880302,Fayetteville Regional Grannis Field
Washington_US,Greensboro_US,DCA,GSO,38.8521,-77.037697,Ronald Reagan Washington National Airport,36.097801,-79.937302,Piedmont Triad International Airport
Washington_US,Greenville_US,DCA,GSP,38.8521,-77.037697,Ronald Reagan Washington National Airport,34.895699,-82.218903,Greenville Spartanburg International Airport
Washington_US,White Plains_US,DCA,HPN,38.8521,-77.037697,Ronald Reagan Washington National Airport,41.067001,-73.707603,Westchester County Airport
Washington_US,Huntsville_US,DCA,HSV,38.8521,-77.037697,Ronald Reagan Washington National Airport,34.637199,-86.775101,Huntsville International Carl T Jones Field
Washington_US,Wilmington_US,DCA,ILM,38.8521,-77.037697,Ronald Reagan Washington National Airport,34.270599,-77.902603,Wilmington International Airport
Washington_US,Indianapolis_US,DCA,IND,38.8521,-77.037697,Ronald Reagan Washington National Airport,39.7173,-86.294403,Indianapolis International Airport
Washington_US,Islip_US,DCA,ISP,38.8521,-77.037697,Ronald Reagan Washington National Airport,40.7952,-73.100197,Long Island Mac Arthur Airport
Washington_US,Jackson_US,DCA,JAN,38.8521,-77.037697,Ronald Reagan Washington National Airport,32.311199,-90.075897,Jackson-Medgar Wiley Evers International Airport
Washington_US,Jacksonville_US,DCA,JAX,38.8521,-77.037697,Ronald Reagan Washington National Airport,30.494101,-81.687897,Jacksonville International Airport
Washington_US,Las Vegas_US,DCA,LAS,38.8521,-77.037697,Ronald Reagan Washington National Airport,36.080101,-115.152,McCarran International Airport
Washington_US,Little Rock_US,DCA,LIT,38.8521,-77.037697,Ronald Reagan Washington National Airport,34.729401,-92.224297,Bill & Hillary Clinton National Airport/Adams Field
Washington_US,Kansas City_US,DCA,MCI,38.8521,-77.037697,Ronald Reagan Washington National Airport,39.2976,-94.713898,Kansas City International Airport
Washington_US,Manchester NH_US,DCA,MHT,38.8521,-77.037697,Ronald Reagan Washington National Airport,42.932598,-71.435699,Manchester-Boston Regional Airport
Washington_US,Miami_US,DCA,MIA,38.8521,-77.037697,Ronald Reagan Washington National Airport,25.7932,-80.290604,Miami International Airport
Washington_US,New Orleans_US,DCA,MSY,38.8521,-77.037697,Ronald Reagan Washington National Airport,29.993401,-90.258003,Louis Armstrong New Orleans International Airport
Washington_US,Myrtle Beach_US,DCA,MYR,38.8521,-77.037697,Ronald Reagan Washington National Airport,33.679699,-78.928299,Myrtle Beach International Airport
Washington_US,Nassau_Bahamas,DCA,NAS,38.8521,-77.037697,Ronald Reagan Washington National Airport,25.039,-77.466202,Lynden Pindling International Airport
Washington_US,Jacksonville NC_US,DCA,OAJ,38.8521,-77.037697,Ronald Reagan Washington National Airport,34.829201,-77.612099,Albert J Ellis Airport
Washington_US,Norfolk_US,DCA,ORF,38.8521,-77.037697,Ronald Reagan Washington National Airport,36.8946,-76.201202,Norfolk International Airport
Washington_US,West Palm Beach_US,DCA,PBI,38.8521,-77.037697,Ronald Reagan Washington National Airport,26.683201,-80.095596,Palm Beach International Airport
Washington_US,Philadelphia_US,DCA,PHL,38.8521,-77.037697,Ronald Reagan Washington National Airport,39.871899,-75.241096,Philadelphia International Airport
Washington_US,Phoenix_US,DCA,PHX,38.8521,-77.037697,Ronald Reagan Washington National Airport,33.434299,-112.012001,Phoenix Sky Harbor International Airport
Washington_US,Pittsburgh_US,DCA,PIT,38.8521,-77.037697,Ronald Reagan Washington National Airport,40.491501,-80.232903,Pittsburgh International Airport
Washington_US,Pensacola_US,DCA,PNS,38.8521,-77.037697,Ronald Reagan Washington National Airport,30.4734,-87.1866,Pensacola Regional Airport
Washington_US,Providence_US,DCA,PVD,38.8521,-77.037697,Ronald Reagan Washington National Airport,41.732601,-71.420403,Theodore Francis Green State Airport
Washington_US,Raleigh-durham_US,DCA,RDU,38.8521,-77.037697,Ronald Reagan Washington National Airport,35.877602,-78.787498,Raleigh Durham International Airport
Washington_US,Rochester_US,DCA,ROC,38.8521,-77.037697,Ronald Reagan Washington National Airport,43.1189,-77.672401,Greater Rochester International Airport
Washington_US,San Diego_US,DCA,SAN,38.8521,-77.037697,Ronald Reagan Washington National Airport,32.733601,-117.190002,San Diego International Airport
Washington_US,Savannah_US,DCA,SAV,38.8521,-77.037697,Ronald Reagan Washington National Airport,32.127602,-81.202103,Savannah Hilton Head International Airport
Washington_US,Louisville_US,DCA,SDF,38.8521,-77.037697,Ronald Reagan Washington National Airport,38.1744,-85.736,Louisville International Standiford Field
Washington_US,Sarasota_US,DCA,SRQ,38.8521,-77.037697,Ronald Reagan Washington National Airport,27.395399,-82.554398,Sarasota Bradenton International Airport
Washington_US,St. Louis_US,DCA,STL,38.8521,-77.037697,Ronald Reagan Washington National Airport,38.748697,-90.370003,St Louis Lambert International Airport
Washington_US,Syracuse_US,DCA,SYR,38.8521,-77.037697,Ronald Reagan Washington National Airport,43.111198,-76.1063,Syracuse Hancock International Airport
Washington_US,Tallahassee_US,DCA,TLH,38.8521,-77.037697,Ronald Reagan Washington National Airport,30.3965,-84.350304,Tallahassee Regional Airport
Washington_US,Knoxville_US,DCA,TYS,38.8521,-77.037697,Ronald Reagan Washington National Airport,35.811001,-83.994003,McGhee Tyson Airport
Washington_US,Valparaiso_US,DCA,VPS,38.8521,-77.037697,Ronald Reagan Washington National Airport,30.4832,-86.525398,Destin-Ft Walton Beach Airport
Washington_US,Halifax_Canada,DCA,YHZ,38.8521,-77.037697,Ronald Reagan Washington National Airport,44.880798,-63.508598,Halifax / Stanfield International Airport
Dallas-Fort Worth_US,Des Moines_US,DFW,DSM,32.896801,-97.038002,Dallas Fort Worth International Airport,41.534,-93.663101,Des Moines International Airport
Dallas-Fort Worth_US,El Paso_US,DFW,ELP,32.896801,-97.038002,Dallas Fort Worth International Airport,31.807199,-106.377998,El Paso International Airport
Dallas-Fort Worth_US,Evansville_US,DFW,EVV,32.896801,-97.038002,Dallas Fort Worth International Airport,38.036999,-87.532402,Evansville Regional Airport
